,Link,Price
7430,https://condos.ca/toronto/panorama-38-dan-leckie-way/unit-1515-C5407216,"$694,000"
7431,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-1306-C5407116,"$696,000"
7432,https://condos.ca/toronto/pinnacle-centre-16-yonge-st/unit-706-C5401311,"$707,000"
7433,https://condos.ca/toronto/550-queens-quay-west-550-queens-quay-w/unit-612-C5399779,"$811,000"
7434,https://condos.ca/toronto/500-qq-500-queens-quay-w/unit-606E-C5382330,"$870,000"
7435,https://condos.ca/toronto/the-lakeshore-condos-17-bathurst-st-19-bathurst-st/unit-2910-C5395135,"$850,000"
7436,https://condos.ca/toronto/success-tower-16-harbour-st-18-harbour-st/unit-2507-C5359911,"$621,000"
7437,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-3412-C5383705,"$730,000"
7438,https://condos.ca/toronto/the-atrium-on-queens-quay-650-queens-quay-w/unit-306-C5384765,"$600,000"
7439,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-3212-C5394010,"$800,000"
7440,https://condos.ca/toronto/lighthouse-east-tower-20-richardson-st/unit-2002-C5385680,"$730,000"
7441,https://condos.ca/toronto/success-tower-16-harbour-st-18-harbour-st/unit-3003-C5390450,"$710,000"
7442,https://condos.ca/toronto/the-lakeshore-condos-17-bathurst-st-19-bathurst-st/unit-1606-C5350550,"$790,000"
7443,https://condos.ca/toronto/the-lakeshore-condos-17-bathurst-st-19-bathurst-st/unit-3812-C5375480,"$760,050"
7444,https://condos.ca/toronto/550-queens-quay-west-550-queens-quay-w/unit-1008-C5381676,"$905,000"
7445,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-505-C5325702,"$673,000"
7446,https://condos.ca/toronto/queens-harbour-600-queens-quay-w/unit-Ph18-C5372832,"$735,000"
7447,https://condos.ca/toronto/waterclub-3-218-queens-quay-w/unit-703-C5353352,"$769,000"
7448,https://condos.ca/toronto/the-lakeshore-condos-17-bathurst-st-19-bathurst-st/unit-2103-C5375449,"$750,000"
7449,https://condos.ca/toronto/pier-27-phase-2-29-queens-quay-e/unit-727-C5369740,"$818,000"
7450,https://condos.ca/toronto/pier-27-39-queens-quay-e/unit-736-C5372854,"$875,000"
7451,https://condos.ca/toronto/aquavista-at-bayside-261-queens-quay-e-1-edgewater-dr/unit-502-C5352185,"$775,000"
7452,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-1601-C5361954,"$883,000"
7453,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-1214-C5369096,"$625,000"
7454,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-2901-C5373361,"$717,000"
7455,https://condos.ca/toronto/panorama-38-dan-leckie-way/unit-632-C5330756,"$575,000"
7456,https://condos.ca/toronto/harbourpoint-1-250-queens-quay-w/unit-1403-C5357390,"$550,000"
7457,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-2003-C5360799,"$875,000"
7458,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-4205-C5356297,"$675,000"
7459,https://condos.ca/toronto/harbourpoint-1-250-queens-quay-w/unit-702-C5360843,"$710,000"
7460,https://condos.ca/toronto/pier-27-phase-iii-15-queens-quay-e-25-queens-quay-e/unit-421-C5359774,"$675,000"
7461,https://condos.ca/toronto/success-tower-16-harbour-st-18-harbour-st/unit-606-C5353871,"$678,000"
7462,https://condos.ca/toronto/the-atrium-on-queens-quay-650-queens-quay-w/unit-203-C5358292,"$600,000"
7463,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-215-C5342327,"$715,000"
7464,https://condos.ca/toronto/waterclub-1-8-york-st/unit-3603-C5321206,"$812,000"
7465,https://condos.ca/toronto/the-atrium-on-queens-quay-650-queens-quay-w/unit-1010-C5345509,"$785,000"
7466,https://condos.ca/toronto/aqua-410-queens-quay-w/unit-804-C5349347,"$701,010"
7467,https://condos.ca/toronto/aqua-410-queens-quay-w/unit-818-C5337245,"$688,000"
7468,https://condos.ca/toronto/queens-harbour-600-queens-quay-w/unit-702-C5348718,"$640,000"
7469,https://condos.ca/toronto/waterclub-3-218-queens-quay-w/unit-903-C5419800,"$780,000"
7470,https://condos.ca/toronto/pier-27-phase-2-29-queens-quay-e/unit-730-C5421284,"$911,000"
7471,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-912-C5313640,"$814,900"
7472,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-707-C5404196,"$699,000"
7473,https://condos.ca/toronto/pier-27-39-queens-quay-e/unit-1025-C5400306,"$940,000"
7474,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-3704-C5415745,"$880,000"
7475,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-1401-C5392762,"$729,000"
7476,https://condos.ca/toronto/pier-27-39-queens-quay-e/unit-507-C5416794,"$900,000"
7477,https://condos.ca/toronto/harbour-plaza-residences-88-100-harbour-st/unit-4509-C5416606,"$865,000"
7478,https://condos.ca/toronto/panorama-38-dan-leckie-way/unit-1515-C5407216,"$694,000"
7479,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-1306-C5407116,"$696,000"
7480,https://condos.ca/toronto/pinnacle-centre-16-yonge-st/unit-706-C5401311,"$707,000"
7481,https://condos.ca/toronto/550-queens-quay-west-550-queens-quay-w/unit-612-C5399779,"$811,000"
7482,https://condos.ca/toronto/500-qq-500-queens-quay-w/unit-606E-C5382330,"$870,000"
7483,https://condos.ca/toronto/the-lakeshore-condos-17-bathurst-st-19-bathurst-st/unit-2910-C5395135,"$850,000"
7484,https://condos.ca/toronto/success-tower-16-harbour-st-18-harbour-st/unit-2507-C5359911,"$621,000"
7485,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-3412-C5383705,"$730,000"
7486,https://condos.ca/toronto/the-atrium-on-queens-quay-650-queens-quay-w/unit-306-C5384765,"$600,000"
7487,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-3212-C5394010,"$800,000"
7488,https://condos.ca/toronto/lighthouse-east-tower-20-richardson-st/unit-2002-C5385680,"$730,000"
7489,https://condos.ca/toronto/success-tower-16-harbour-st-18-harbour-st/unit-3003-C5390450,"$710,000"
7490,https://condos.ca/toronto/the-lakeshore-condos-17-bathurst-st-19-bathurst-st/unit-1606-C5350550,"$790,000"
7491,https://condos.ca/toronto/the-lakeshore-condos-17-bathurst-st-19-bathurst-st/unit-3812-C5375480,"$760,050"
7492,https://condos.ca/toronto/550-queens-quay-west-550-queens-quay-w/unit-1008-C5381676,"$905,000"
7493,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-505-C5325702,"$673,000"
7494,https://condos.ca/toronto/queens-harbour-600-queens-quay-w/unit-Ph18-C5372832,"$735,000"
7495,https://condos.ca/toronto/waterclub-3-218-queens-quay-w/unit-703-C5353352,"$769,000"
7496,https://condos.ca/toronto/the-lakeshore-condos-17-bathurst-st-19-bathurst-st/unit-2103-C5375449,"$750,000"
7497,https://condos.ca/toronto/pier-27-phase-2-29-queens-quay-e/unit-727-C5369740,"$818,000"
7498,https://condos.ca/toronto/pier-27-39-queens-quay-e/unit-736-C5372854,"$875,000"
7499,https://condos.ca/toronto/aquavista-at-bayside-261-queens-quay-e-1-edgewater-dr/unit-502-C5352185,"$775,000"
7500,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-1601-C5361954,"$883,000"
7501,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-1214-C5369096,"$625,000"
7502,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-2901-C5373361,"$717,000"
7503,https://condos.ca/toronto/panorama-38-dan-leckie-way/unit-632-C5330756,"$575,000"
7504,https://condos.ca/toronto/harbourpoint-1-250-queens-quay-w/unit-1403-C5357390,"$550,000"
7505,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-2003-C5360799,"$875,000"
7506,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-4205-C5356297,"$675,000"
7507,https://condos.ca/toronto/harbourpoint-1-250-queens-quay-w/unit-702-C5360843,"$710,000"
7508,https://condos.ca/toronto/pier-27-phase-iii-15-queens-quay-e-25-queens-quay-e/unit-421-C5359774,"$675,000"
7509,https://condos.ca/toronto/success-tower-16-harbour-st-18-harbour-st/unit-606-C5353871,"$678,000"
7510,https://condos.ca/toronto/the-atrium-on-queens-quay-650-queens-quay-w/unit-203-C5358292,"$600,000"
7511,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-215-C5342327,"$715,000"
7512,https://condos.ca/toronto/waterclub-1-8-york-st/unit-3603-C5321206,"$812,000"
7513,https://condos.ca/toronto/the-atrium-on-queens-quay-650-queens-quay-w/unit-1010-C5345509,"$785,000"
7514,https://condos.ca/toronto/aqua-410-queens-quay-w/unit-804-C5349347,"$701,010"
7515,https://condos.ca/toronto/aqua-410-queens-quay-w/unit-818-C5337245,"$688,000"
7516,https://condos.ca/toronto/queens-harbour-600-queens-quay-w/unit-702-C5348718,"$640,000"
7517,https://condos.ca/toronto/harbourside-55-harbour-square-65-harbour-square/unit-3112-C5389927,"$1,511,000"
7518,https://condos.ca/toronto/ten-york-10-york-st/unit-4903-C5411217,"$1,250,000"
7519,https://condos.ca/toronto/harbour-plaza-residences-88-100-harbour-st/unit-3004-C5411411,"$900,000"
7520,https://condos.ca/toronto/55-harbour-sq-toronto/unit-3012-C5393645,"$1,500,000"
7521,https://condos.ca/toronto/pier-27-phase-2-29-queens-quay-e/unit-Th115-C5362306,"$1,840,000"
7522,https://condos.ca/toronto/pier-27-39-queens-quay-e/unit-1120-C5376901,"$1,075,000"
7523,https://condos.ca/toronto/ten-york-10-york-st/unit-2003-C5363253,"$890,000"
7524,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-Ph8-C5384950,"$1,160,000"
7525,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-1404-C5394518,"$1,180,000"
7526,https://condos.ca/toronto/harbour-square-33-harbour-square/unit-3401-C5341873,"$1,780,000"
7527,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-3705-C5397522,"$1,033,500"
7528,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-1803-C5361451,"$870,000"
7529,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-1515-C5386331,"$1,175,000"
7530,https://condos.ca/toronto/ten-york-10-york-st/unit-6106-C5379687,"$1,141,750"
7531,https://condos.ca/toronto/harbour-square-33-harbour-square/unit-2433-C5345048,"$1,330,000"
7532,https://condos.ca/toronto/admiralty-point-251-queens-quay-w/unit-404-C5368278,"$1,265,000"
7533,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-702-C5361082,"$860,000"
7534,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-612-C5380141,"$1,100,000"
7535,https://condos.ca/toronto/pier-27-39-queens-quay-e/unit-403-C5369909,"$920,000"
7536,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-307-C5324627,"$850,000"
7537,https://condos.ca/toronto/99-harbour-sq-toronto/unit-407-C5280980,"$1,150,000"
7538,https://condos.ca/toronto/pinnacle-centre-1-12-yonge-st/unit-906-C5359876,"$801,600"
7539,https://condos.ca/toronto/harbourpoint-iii-270-queens-quay-w/unit-2206-C5342947,"$699,900"
7540,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-2803-C5350852,"$970,000"
7541,https://condos.ca/toronto/ten-york-10-york-st/unit-3705-C5345801,"$1,093,000"
7542,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-2204-C5350832,"$738,000"
7543,https://condos.ca/toronto/admiralty-point-251-queens-quay-w/unit-504-C5340973,"$1,055,000"
7544,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-1011-C5290321,"$845,000"
7545,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-1811-C5310648,"$1,040,000"
7546,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-2404-C5335626,"$736,000"
7547,https://condos.ca/toronto/harbourpoint-iii-270-queens-quay-w/unit-2405-C5328711,"$650,000"
7548,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-811-C5333427,"$1,100,000"
7549,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-630-C5301187,"$785,000"
7550,https://condos.ca/toronto/65-harbour-sq-toronto/unit-3206-C5326419,"$1,097,500"
7551,https://condos.ca/toronto/pier-27-phase-iii-15-queens-quay-e-25-queens-quay-e/unit-1808-C5271660,"$872,500"
7552,https://condos.ca/toronto/lighthouse-east-tower-20-richardson-st/unit-2610-C5313191,"$950,000"
7553,https://condos.ca/toronto/pier-27-phase-iii-15-queens-quay-e-25-queens-quay-e/unit-220-C5317150,"$1,160,000"
7554,https://condos.ca/toronto/ten-york-10-york-st/unit-4305-C5269168,"$1,154,000"
7555,https://condos.ca/toronto/ten-york-10-york-st/unit-1405-C5184246,"$1,068,000"
7556,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-1405-C5266032,"$940,000"
7557,https://condos.ca/toronto/aqua-410-queens-quay-w/unit-1203-C5296271,"$1,120,000"
7558,https://condos.ca/toronto/aquavista-at-bayside-261-queens-quay-e-1-edgewater-dr/unit-416-C5315561,"$1,949,000"
7559,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-2013-C5296940,"$850,000"
7560,https://condos.ca/toronto/harbour-square-33-harbour-square/unit-2632-C5297007,"$1,200,000"
7561,https://condos.ca/toronto/aqualina-at-bayside-15-merchants-wharf-55-merchants-wharf/unit-423-C5274253,"$1,439,800"
7562,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-702-C5249224,"$980,000"
7563,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-704-C5284510,"$1,050,000"
7564,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-2617-C5283913,"$1,450,000"
7565,https://condos.ca/toronto/harbourside-55-harbour-square-65-harbour-square/unit-3112-C5389927,"$1,511,000"
7566,https://condos.ca/toronto/ten-york-10-york-st/unit-4903-C5411217,"$1,250,000"
7567,https://condos.ca/toronto/harbour-plaza-residences-88-100-harbour-st/unit-3004-C5411411,"$900,000"
7568,https://condos.ca/toronto/55-harbour-sq-toronto/unit-3012-C5393645,"$1,500,000"
7569,https://condos.ca/toronto/pier-27-phase-2-29-queens-quay-e/unit-Th115-C5362306,"$1,840,000"
7570,https://condos.ca/toronto/pier-27-39-queens-quay-e/unit-1120-C5376901,"$1,075,000"
7571,https://condos.ca/toronto/ten-york-10-york-st/unit-2003-C5363253,"$890,000"
7572,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-Ph8-C5384950,"$1,160,000"
7573,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-1404-C5394518,"$1,180,000"
7574,https://condos.ca/toronto/harbour-square-33-harbour-square/unit-3401-C5341873,"$1,780,000"
7575,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-3705-C5397522,"$1,033,500"
7576,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-1803-C5361451,"$870,000"
7577,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-1515-C5386331,"$1,175,000"
7578,https://condos.ca/toronto/ten-york-10-york-st/unit-6106-C5379687,"$1,141,750"
7579,https://condos.ca/toronto/harbour-square-33-harbour-square/unit-2433-C5345048,"$1,330,000"
7580,https://condos.ca/toronto/admiralty-point-251-queens-quay-w/unit-404-C5368278,"$1,265,000"
7581,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-702-C5361082,"$860,000"
7582,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-612-C5380141,"$1,100,000"
7583,https://condos.ca/toronto/pier-27-39-queens-quay-e/unit-403-C5369909,"$920,000"
7584,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-307-C5324627,"$850,000"
7585,https://condos.ca/toronto/99-harbour-sq-toronto/unit-407-C5280980,"$1,150,000"
7586,https://condos.ca/toronto/pinnacle-centre-1-12-yonge-st/unit-906-C5359876,"$801,600"
7587,https://condos.ca/toronto/harbourpoint-iii-270-queens-quay-w/unit-2206-C5342947,"$699,900"
7588,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-2803-C5350852,"$970,000"
7589,https://condos.ca/toronto/ten-york-10-york-st/unit-3705-C5345801,"$1,093,000"
7590,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-2204-C5350832,"$738,000"
7591,https://condos.ca/toronto/admiralty-point-251-queens-quay-w/unit-504-C5340973,"$1,055,000"
7592,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-1011-C5290321,"$845,000"
7593,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-1811-C5310648,"$1,040,000"
7594,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-2404-C5335626,"$736,000"
7595,https://condos.ca/toronto/harbourpoint-iii-270-queens-quay-w/unit-2405-C5328711,"$650,000"
7596,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-811-C5333427,"$1,100,000"
7597,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-630-C5301187,"$785,000"
7598,https://condos.ca/toronto/65-harbour-sq-toronto/unit-3206-C5326419,"$1,097,500"
7599,https://condos.ca/toronto/pier-27-phase-iii-15-queens-quay-e-25-queens-quay-e/unit-1808-C5271660,"$872,500"
7600,https://condos.ca/toronto/lighthouse-east-tower-20-richardson-st/unit-2610-C5313191,"$950,000"
7601,https://condos.ca/toronto/pier-27-phase-iii-15-queens-quay-e-25-queens-quay-e/unit-220-C5317150,"$1,160,000"
7602,https://condos.ca/toronto/ten-york-10-york-st/unit-4305-C5269168,"$1,154,000"
7603,https://condos.ca/toronto/ten-york-10-york-st/unit-1405-C5184246,"$1,068,000"
7604,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-1405-C5266032,"$940,000"
7605,https://condos.ca/toronto/aqua-410-queens-quay-w/unit-1203-C5296271,"$1,120,000"
7606,https://condos.ca/toronto/aquavista-at-bayside-261-queens-quay-e-1-edgewater-dr/unit-416-C5315561,"$1,949,000"
7607,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-2013-C5296940,"$850,000"
7608,https://condos.ca/toronto/harbour-square-33-harbour-square/unit-2632-C5297007,"$1,200,000"
7609,https://condos.ca/toronto/aqualina-at-bayside-15-merchants-wharf-55-merchants-wharf/unit-423-C5274253,"$1,439,800"
7610,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-702-C5249224,"$980,000"
7611,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-704-C5284510,"$1,050,000"
7612,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-2617-C5283913,"$1,450,000"
7613,https://condos.ca/toronto/harbourside-55-harbour-square-65-harbour-square/unit-3112-C5389927,"$1,511,000"
7614,https://condos.ca/toronto/ten-york-10-york-st/unit-4903-C5411217,"$1,250,000"
7615,https://condos.ca/toronto/harbour-plaza-residences-88-100-harbour-st/unit-3004-C5411411,"$900,000"
7616,https://condos.ca/toronto/55-harbour-sq-toronto/unit-3012-C5393645,"$1,500,000"
7617,https://condos.ca/toronto/pier-27-phase-2-29-queens-quay-e/unit-Th115-C5362306,"$1,840,000"
7618,https://condos.ca/toronto/pier-27-39-queens-quay-e/unit-1120-C5376901,"$1,075,000"
7619,https://condos.ca/toronto/ten-york-10-york-st/unit-2003-C5363253,"$890,000"
7620,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-Ph8-C5384950,"$1,160,000"
7621,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-1404-C5394518,"$1,180,000"
7622,https://condos.ca/toronto/harbour-square-33-harbour-square/unit-3401-C5341873,"$1,780,000"
7623,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-3705-C5397522,"$1,033,500"
7624,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-1803-C5361451,"$870,000"
7625,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-1515-C5386331,"$1,175,000"
7626,https://condos.ca/toronto/ten-york-10-york-st/unit-6106-C5379687,"$1,141,750"
7627,https://condos.ca/toronto/harbour-square-33-harbour-square/unit-2433-C5345048,"$1,330,000"
7628,https://condos.ca/toronto/admiralty-point-251-queens-quay-w/unit-404-C5368278,"$1,265,000"
7629,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-702-C5361082,"$860,000"
7630,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-612-C5380141,"$1,100,000"
7631,https://condos.ca/toronto/pier-27-39-queens-quay-e/unit-403-C5369909,"$920,000"
7632,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-307-C5324627,"$850,000"
7633,https://condos.ca/toronto/99-harbour-sq-toronto/unit-407-C5280980,"$1,150,000"
7634,https://condos.ca/toronto/pinnacle-centre-1-12-yonge-st/unit-906-C5359876,"$801,600"
7635,https://condos.ca/toronto/harbourpoint-iii-270-queens-quay-w/unit-2206-C5342947,"$699,900"
7636,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-2803-C5350852,"$970,000"
7637,https://condos.ca/toronto/ten-york-10-york-st/unit-3705-C5345801,"$1,093,000"
7638,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-2204-C5350832,"$738,000"
7639,https://condos.ca/toronto/admiralty-point-251-queens-quay-w/unit-504-C5340973,"$1,055,000"
7640,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-1011-C5290321,"$845,000"
7641,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-1811-C5310648,"$1,040,000"
7642,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-2404-C5335626,"$736,000"
7643,https://condos.ca/toronto/harbourpoint-iii-270-queens-quay-w/unit-2405-C5328711,"$650,000"
7644,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-811-C5333427,"$1,100,000"
7645,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-630-C5301187,"$785,000"
7646,https://condos.ca/toronto/65-harbour-sq-toronto/unit-3206-C5326419,"$1,097,500"
7647,https://condos.ca/toronto/pier-27-phase-iii-15-queens-quay-e-25-queens-quay-e/unit-1808-C5271660,"$872,500"
7648,https://condos.ca/toronto/lighthouse-east-tower-20-richardson-st/unit-2610-C5313191,"$950,000"
7649,https://condos.ca/toronto/pier-27-phase-iii-15-queens-quay-e-25-queens-quay-e/unit-220-C5317150,"$1,160,000"
7650,https://condos.ca/toronto/ten-york-10-york-st/unit-4305-C5269168,"$1,154,000"
7651,https://condos.ca/toronto/ten-york-10-york-st/unit-1405-C5184246,"$1,068,000"
7652,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-1405-C5266032,"$940,000"
7653,https://condos.ca/toronto/aqua-410-queens-quay-w/unit-1203-C5296271,"$1,120,000"
7654,https://condos.ca/toronto/aquavista-at-bayside-261-queens-quay-e-1-edgewater-dr/unit-416-C5315561,"$1,949,000"
7655,https://condos.ca/toronto/lighthouse-west-tower-15-lower-jarvis-st/unit-2013-C5296940,"$850,000"
7656,https://condos.ca/toronto/harbour-square-33-harbour-square/unit-2632-C5297007,"$1,200,000"
7657,https://condos.ca/toronto/aqualina-at-bayside-15-merchants-wharf-55-merchants-wharf/unit-423-C5274253,"$1,439,800"
7658,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-702-C5249224,"$980,000"
7659,https://condos.ca/toronto/residences-of-the-world-trade-centre-2-10-queens-quay-w/unit-704-C5284510,"$1,050,000"
7660,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-2617-C5283913,"$1,450,000"
7661,https://condos.ca/toronto/waterclub-2-south-tower-208-queens-quay-w/unit-1912-C5409952,"$1,250,000"
7662,https://condos.ca/toronto/pier-27-phase-2-29-queens-quay-e/unit-Th121-C5417439,"$2,050,000"
7663,https://condos.ca/toronto/500-qq-500-queens-quay-w/unit-910E-C5412905,"$1,200,000"
7664,https://condos.ca/toronto/pier-27-phase-2-29-queens-quay-e/unit-322-C5378897,"$1,250,000"
7665,https://condos.ca/toronto/aquavista-at-bayside-261-queens-quay-e-1-edgewater-dr/unit-417-C5382555,"$1,400,000"
7666,https://condos.ca/toronto/aqua-410-queens-quay-w/unit-816-C5401470,"$1,275,000"
7667,https://condos.ca/toronto/65-harbour-sq-toronto/unit-801-C5372170,"$2,285,000"
7668,https://condos.ca/toronto/success-tower-16-harbour-st-18-harbour-st/unit-1910-C5382491,"$1,155,000"
7669,https://condos.ca/toronto/aqualina-at-bayside-15-merchants-wharf-55-merchants-wharf/unit-823-C5316333,"$2,600,000"
7670,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-1309-C5357258,"$1,185,000"
7671,https://condos.ca/toronto/waterclub-1-8-york-st/unit-2506-C5388997,"$1,070,000"
7672,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-2308-C5336066,"$1,115,000"
7673,https://condos.ca/toronto/queens-quay-terminal-211-queens-quay-w/unit-901-C5377048,"$2,350,000"
7674,https://condos.ca/toronto/one-york-quay-77-harbour-square-99-harbour-square/unit-3708-C5378563,"$1,800,000"
7675,https://condos.ca/toronto/55-harbour-sq-toronto/unit-2413-C5361042,"$1,424,000"
7676,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-3408-C5293128,"$1,150,000"
7677,https://condos.ca/toronto/monde-condominiums-12-bonnycastle-st-16-bonnycastle-st/unit-1509-C5342770,"$1,191,000"
7678,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-4608-C5335370,"$1,200,888"
7679,https://condos.ca/toronto/harbourside-55-harbour-square-65-harbour-square/unit-2504-C5314565,"$1,680,000"
7680,https://condos.ca/toronto/33-bay-at-pinnacle-33-bay-st/unit-4408-C5318725,"$1,170,000"
7681,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-1212-C5321144,"$1,421,980"
7682,https://condos.ca/toronto/aqualina-at-bayside-15-merchants-wharf-55-merchants-wharf/unit-442-C5312657,"$1,225,000"
7683,https://condos.ca/toronto/lighthouse-east-tower-20-richardson-st/unit-1303-C5322807,"$1,010,000"
7684,https://condos.ca/toronto/the-riviera-228-queens-quay-w-230-queens-quay-w/unit-909-C5195177,"$1,080,000"
7685,https://condos.ca/toronto/residences-of-the-world-trade-centre-10-yonge-st/unit-1611-C5294098,"$989,000"
